Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,label,home_form,away_form,form_diff,home_wform,away_wform,wform_diff,home_adj_form,away_adj_form,adj_form_diff,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,scored_diff,conceded_diff,h2h_dominance,home_elo,away_elo,elo_diff,home_sot_avg,away_sot_avg,sot_diff,home_rest,away_rest,rest_diff,home_season_gd,away_season_gd,season_gd_diff,home_ppg,away_ppg,ppg_diff,home_venue_form,away_venue_form,venue_form_diff,home_cs_rate,away_cs_rate,cs_diff,home_win_streak,away_win_streak,win_streak_diff,home_loss_streak,away_loss_streak,loss_streak_diff
2024/25,2024-09-14,Brighton,Ipswich,0,0,D,1,2.3333333333333335,0.3333333333333333,2.0,2.135135135135135,0.43243243243243246,1.7027027027027026,2.4950886941420447,0.33687530437851826,2.1582133897635263,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333335,-1.666666666666667,0.0,1568.7685091558571,1494.0175267030565,74.7509824528006,4.666666666666667,2.3333333333333335,2.3333333333333335,14,14,0,4,-5,9,2.3333333333333335,0.3333333333333333,2.0,3.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,0,0
2024/25,2024-09-14,Crystal Palace,Leicester City,2,2,D,1,0.3333333333333333,0.3333333333333333,0.0,0.43243243243243246,0.24324324324324326,0.1891891891891892,0.3603982432480981,0.3577302114648006,0.0026680317832974976,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,-0.33333333333333337,0.0,-0.125,1533.6653209548228,1470.4665487426694,63.19877221215347,3.6666666666666665,3.3333333333333335,0.33333333333333304,13,14,-1,-3,-2,-1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,-2
2024/25,2024-09-14,Fulham,West Ham,1,1,D,1,1.3333333333333333,1.0,0.33333333333333326,1.4054054054054055,0.972972972972973,0.43243243243243246,1.322447524905222,1.0277267986407548,0.2947207262644673,1.0,1.0,1.3333333333333333,1.6666666666666667,-0.33333333333333326,-0.6666666666666667,-0.375,1515.2901637394125,1532.4343147753734,-17.14415103596093,4.0,2.6666666666666665,1.3333333333333335,14,14,0,0,-1,1,1.3333333333333333,1.0,0.33333333333333326,3.0,3.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0,0,0,0,1,-1
2024/25,2024-09-14,Liverpool,Nott'm Forest,0,1,A,2,3.0,1.6666666666666667,1.3333333333333333,3.0,1.6486486486486487,1.3513513513513513,3.0943922045557564,1.5953052762210405,1.499086928334716,2.3333333333333335,0.0,1.0,0.6666666666666666,1.3333333333333335,-0.6666666666666666,0.5,1750.61518864749,1475.351684926952,275.263503720538,5.333333333333333,7.0,-1.666666666666667,13,14,-1,7,1,6,3.0,1.6666666666666667,1.3333333333333333,3.0,3.0,0.0,1.0,0.3333333333333333,0.6666666666666667,3,0,3,0,0,0
2024/25,2024-09-14,Manchester City,Brentford,2,1,H,0,3.0,2.0,1.0,3.0,2.027027027027027,0.9729729729729728,3.100777554386006,1.9607576784165375,1.1400198759694684,3.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,-0.6666666666666666,0.3333333333333333,1836.9441231522549,1525.702044805708,311.2420783465468,6.0,4.666666666666667,1.333333333333333,14,14,0,7,1,6,3.0,2.0,1.0,3.0,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,3,1,2,0,0,0
2024/25,2024-09-14,Aston Villa,Everton,3,2,H,0,2.0,0.0,2.0,2.027027027027027,0.0,2.027027027027027,2.0059681810848873,0.0,2.0059681810848873,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.6666666666666666,-2.0,0.4166666666666667,1629.3105413236012,1494.8761362685975,134.4344050550037,3.6666666666666665,3.3333333333333335,0.33333333333333304,14,14,0,0,-8,8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,3,-3
2024/25,2024-09-14,Bournemouth,Chelsea,0,1,A,2,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.864864864864865,1.4054054054054055,0.45945945945945943,1.688210159721579,1.3366944038015909,0.3515157559199882,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667,-0.6666666666666667,-0.3333333333333335,-0.2857142857142857,1513.9047827927798,1619.2398327934495,-105.33505000066975,5.0,6.0,-1.0,14,13,1,1,2,-1,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.0,3.0,-2.0,0.0,0.0,0.0,1,0,1,0,0,0
2024/25,2024-09-15,Tottenham,Arsenal,0,1,A,2,1.3333333333333333,2.3333333333333335,-1.0000000000000002,1.2162162162162162,2.135135135135135,-0.9189189189189189,1.337591720803163,2.4326198476158214,-1.0950281268126585,2.0,1.0,1.6666666666666667,0.3333333333333333,0.33333333333333326,0.6666666666666667,-0.1111111111111111,1603.6165492747018,1767.327888246917,-163.71133897221512,6.666666666666667,5.666666666666667,1.0,14,15,-1,3,4,-1,1.3333333333333333,2.3333333333333335,-1.0000000000000002,3.0,3.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0,0,0,1,0,1
2024/25,2024-09-15,Wolverhampton,Newcastle United,1,2,A,2,0.3333333333333333,2.3333333333333335,-2.0,0.43243243243243246,2.3513513513513513,-1.9189189189189189,0.3277726399712556,2.3432207611452713,-2.015448121174016,1.0,3.0,1.3333333333333333,0.6666666666666666,-0.33333333333333326,2.3333333333333335,-0.08333333333333333,1487.630239124956,1623.0787272669218,-135.44848814196575,3.3333333333333335,3.0,0.3333333333333335,15,14,1,-6,2,-8,0.3333333333333333,2.3333333333333335,-2.0,0.0,1.0,-1.0,0.0,0.3333333333333333,-0.3333333333333333,0,1,-1,0,0,0
2024/25,2024-09-21,Fulham,Newcastle United,3,1,H,0,1.25,2.5,-1.25,1.2571428571428571,2.5885714285714285,-1.3314285714285714,1.2472413628081456,2.5012306904214316,-1.253989327613286,1.0,1.0,1.5,0.75,-0.5,0.25,-0.75,1515.7832119605132,1629.3664002030214,-113.58318824250819,4.25,3.75,0.5,7,6,1,0,3,-3,1.25,2.5,-1.25,2.0,2.0,0.0,0.0,0.25,-0.25,0,2,-2,0,0,0
2024/25,2024-09-21,West Ham,Chelsea,0,3,A,2,1.0,1.75,-0.75,0.9828571428571429,1.9885714285714287,-1.0057142857142858,1.0233434596038016,1.759473194247583,-0.7361297346437814,1.25,1.5,2.0,1.25,-0.75,0.25,-0.1111111111111111,1531.9412665542727,1626.2976447234219,-94.35637816914914,2.75,5.25,-2.5,7,7,0,-1,3,-4,1.0,1.75,-0.75,0.0,3.0,-3.0,0.25,0.25,0.0,0,1,-1,0,0,0
2024/25,2024-09-21,Aston Villa,Wolverhampton,3,1,H,0,2.25,0.25,2.0,2.382857142857143,0.2742857142857143,2.1085714285714285,2.2519142039479645,0.2458294799784417,2.006084723969523,1.75,1.5,1.0,2.75,0.75,-1.25,-0.3,1635.6234066829577,1481.3425661888564,154.2808404941013,4.75,3.75,1.0,7,6,1,1,-7,8,2.25,0.25,2.0,1.5,0.5,1.0,0.0,0.0,0.0,2,0,2,0,1,-1
2024/25,2024-09-21,Leicester City,Everton,1,1,D,1,0.5,0.0,0.5,0.52,0.0,0.52,0.5239085454244042,0.0,0.5239085454244042,1.25,1.75,1.0,3.25,0.25,-1.5,-0.0625,1472.2657552978794,1488.563270909241,-16.297515611361632,3.5,3.0,0.5,7,7,0,-2,-9,7,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,0,0,0,4,-4
2024/25,2024-09-21,Liverpool,Bournemouth,3,0,H,0,2.25,1.25,1.0,1.9028571428571428,1.1828571428571428,0.72,2.3207941534168173,1.2661576197911844,1.054636533625633,1.75,0.25,1.25,1.25,0.5,-1.0,0.6428571428571429,1734.0182464260477,1506.8469708628074,227.17127556324021,5.25,5.5,-0.25,7,7,0,6,0,6,2.25,1.25,1.0,1.5,2.0,-0.5,0.75,0.0,0.75,0,0,0,1,1,0
2024/25,2024-09-21,Tottenham,Brentford,3,1,H,0,1.0,1.5,-0.5,0.7714285714285715,1.2857142857142858,-0.5142857142857143,1.0031937906023722,1.4705682588124032,-0.4673744682100309,1.5,1.0,1.5,1.5,0.0,-0.5,0.16666666666666666,1598.0082259222718,1522.844642238048,75.1635836842238,6.25,4.75,1.5,6,7,-1,2,0,2,1.0,1.5,-0.5,1.5,0.0,1.5,0.25,0.0,0.25,0,0,0,2,1,1
2024/25,2024-09-21,Crystal Palace,Manchester United,0,0,D,1,0.5,1.5,-1.0,0.64,1.56,-0.92,0.5153764405598518,1.4477371384535156,-0.9323606978936638,1.0,1.75,1.25,1.25,-0.25,0.5,-0.2222222222222222,1531.8661143996128,1615.5065877660793,-83.6404733664665,3.75,5.5,-1.75,7,7,0,-3,0,-3,0.5,1.5,-1.0,0.5,1.5,-1.0,0.0,0.5,-0.5,0,1,-1,0,0,0
2024/25,2024-09-21,Southampton,Ipswich,1,1,D,1,0.0,0.5,-0.5,0.0,0.64,-0.64,0.0,0.5141178964765316,-0.5141178964765316,0.25,2.0,0.5,1.75,-0.25,0.25,0.0,1377.7794158195532,1496.136438714882,-118.35702289532878,3.75,2.0,1.75,7,7,0,-7,-5,-2,0.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.25,-0.25,0,0,0,4,0,4
2024/25,2024-09-22,Brighton,Nott'm Forest,2,2,D,1,2.0,2.0,0.0,1.72,2.142857142857143,-0.4228571428571428,2.12031944172371,2.0717865514895255,0.04853289023418439,1.5,0.5,1.0,0.5,0.5,0.0,0.25,1566.6495971440318,1491.9486271483943,74.70096999563748,5.0,6.0,-1.0,8,8,0,4,2,2,2.0,2.0,0.0,2.0,3.0,-1.0,0.5,0.5,0.0,0,1,-1,0,0,0
2024/25,2024-09-22,Manchester City,Arsenal,2,2,D,1,3.0,2.5,0.5,3.0,2.4514285714285715,0.5485714285714285,3.088434188192358,2.626273160349217,0.46216102784314117,2.75,0.75,1.5,0.25,1.25,0.5,0.6111111111111112,1839.801525719915,1772.936211599347,66.86531412056797,6.25,5.25,1.0,8,7,1,8,5,3,3.0,2.5,0.5,3.0,3.0,0.0,0.25,0.75,-0.5,4,1,3,0,0,0
